global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,status,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,annotation_id,annotator,created_at,updated_at,lead_time,verdict,task_id,project,inner_id,corrected_action,secondary_action
6111,f735d4bb-d65e-4965-ac0d-270c0b9e5993,206.1063386,#C C moves an onion piece on the chopping board with his left hand,Cooking,Essential Operation,"Core task involving manipulation of an object, high hand activity.",silver,4,r002,moves onion piece on chopping board with his left hand,4,yes,watchlist_verb,yes,0,0,0.0,899,1,2026-03-03T05:06:34.412139Z,2026-03-03T05:06:34.412157Z,6.142,Bad,1900,2,900,Object Transfer,
2704,f735d4bb-d65e-4965-ac0d-270c0b9e5993,277.0665092852933,#C C looks up,Cooking,Stationary,Looking up involves minimal movement and is a static action.,silver,4,r002,looks up,7,no,,no,0,0,0.0,900,1,2026-03-03T05:06:40.433534Z,2026-03-03T05:06:40.433552Z,5.09,Bad,1901,2,901,Search,
628,f735d4bb-d65e-4965-ac0d-270c0b9e5993,328.1109392852933,#C C cuts the onion into pieces,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r002,cuts onion into pieces,15,no,,no,0,0,0.0,901,1,2026-03-03T05:06:42.364178Z,2026-03-03T05:06:42.364197Z,1.106,Gold,1902,2,902,,
11959,f735d4bb-d65e-4965-ac0d-270c0b9e5993,531.1871092852933,#C C presses a button on the phone,Cooking,Stationary,"Low body/hand motion, mostly finger movement.",silver,4,r002,presses button on phone,3,no,,no,0,0,0.0,902,1,2026-03-03T05:06:44.726946Z,2026-03-03T05:06:44.726957Z,1.6,Gold,1903,2,903,,
653,f735d4bb-d65e-4965-ac0d-270c0b9e5993,551.956057613672,#C C places the cooking pan on the cooker,Cooking,Object Transfer,Logistics step of placing an object.,silver,4,r002,places cooking pan on cooker,15,no,,no,0,0,0.0,903,1,2026-03-03T05:06:47.621681Z,2026-03-03T05:06:47.621695Z,2.03,Gold,1904,2,904,,
3679,f735d4bb-d65e-4965-ac0d-270c0b9e5993,585.959437613672,#C C picks the spices,Cooking,Object Transfer,Logistics step of picking up spices.,silver,4,r002,picks spices,6,no,,no,0,0,0.0,904,1,2026-03-03T05:06:50.245826Z,2026-03-03T05:06:50.245845Z,1.057,Gold,1905,2,905,,
5594,f735d4bb-d65e-4965-ac0d-270c0b9e5993,666.2023976136719,#C C stirs the onions in the cooking pan,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r002,stirs onions in cooking pan,5,no,,no,0,0,0.0,905,1,2026-03-03T05:06:52.794796Z,2026-03-03T05:06:52.794808Z,1.652,Gold,1906,2,906,,
29,f735d4bb-d65e-4965-ac0d-270c0b9e5993,738.4472276136719,#C C opens the sink tap,Cooking,Object Transfer,Logistics step involving opening a tap.,silver,4,r002,opens sink tap,78,yes,watchlist_verb,yes,0,0,0.0,906,1,2026-03-03T05:06:57.707565Z,2026-03-03T05:06:57.707580Z,1.294,Gold,1907,2,907,,
2251,f735d4bb-d65e-4965-ac0d-270c0b9e5993,751.6663776136719,#C C places pepper on the chopping board,Cooking,Object Transfer,"Logistics step, placing an object.",silver,4,r002,places pepper on chopping board,8,no,,no,0,0,0.0,907,1,2026-03-03T05:07:00.058298Z,2026-03-03T05:07:00.058310Z,1.546,Gold,1908,2,908,,
1641,f735d4bb-d65e-4965-ac0d-270c0b9e5993,775.5218776136719,#C C chops the pepper,Cooking,Essential Operation,Core task involving repetitive hand movements.,silver,4,r002,chops pepper,9,no,,no,0,0,0.0,908,1,2026-03-03T05:07:02.586370Z,2026-03-03T05:07:02.586383Z,1.749,Gold,1909,2,909,,
7961,f735d4bb-d65e-4965-ac0d-270c0b9e5993,787.159267613672,#C C removes the seeds in the pepper,Cooking,Essential Operation,Core task involving fine hand movements.,silver,4,r002,removes seeds in pepper,4,no,,no,0,0,0.0,909,1,2026-03-03T05:07:15.687829Z,2026-03-03T05:07:15.687850Z,11.973,Gold,1910,2,910,,
1790,f735d4bb-d65e-4965-ac0d-270c0b9e5993,795.144607613672,#C C picks the pepper,Cooking,Object Transfer,Logistics step involving picking an object.,silver,4,r002,picks pepper,9,no,,no,0,0,0.0,910,1,2026-03-03T05:07:18.650057Z,2026-03-03T05:07:18.650073Z,2.097,Gold,1911,2,911,,
10291,f735d4bb-d65e-4965-ac0d-270c0b9e5993,853.7810282616542,#C C hits the wooden spoon against the frying pan,Cooking,Essential Operation,"[CtxFixed] The action of hitting the wooden spoon against the frying pan is likely part of the cooking process, such as breaking up clumps or ensuring even cooking. This is a common technique in cooking and is therefore classified as an Essential Operation.",silver,4,r002,hits wooden spoon against frying pan,3,no,,no,0,0,0.0,911,1,2026-03-03T05:07:23.416574Z,2026-03-03T05:07:23.416585Z,3.95,Gold,1912,2,912,,
1942,f735d4bb-d65e-4965-ac0d-270c0b9e5993,858.7674482616542,#C C turns the cooker knob with his right hand,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r002,turns cooker knob with his right hand,9,no,,no,0,0,0.0,912,1,2026-03-03T05:07:26.860305Z,2026-03-03T05:07:31.442516Z,6.365,Bad,1913,2,913,Object Transfer,
9043,f735d4bb-d65e-4965-ac0d-270c0b9e5993,860.6210582616541,#C C moves a chili on the chopping board,Cooking,Object Transfer,Logistics of moving an object from one place to another.,silver,4,r002,moves chili on chopping board,3,yes,watchlist_verb,yes,0,0,0.0,913,1,2026-03-03T05:07:34.411380Z,2026-03-03T05:07:34.411396Z,1.645,Gold,1914,2,914,,
3364,f735d4bb-d65e-4965-ac0d-270c0b9e5993,861.6357982616541,#C C cuts the chili with a knife,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r002,cuts chili with knife,6,no,,no,0,0,0.0,914,1,2026-03-03T05:07:38.759198Z,2026-03-03T05:07:38.759212Z,2.205,Gold,1915,2,915,,
7768,f735d4bb-d65e-4965-ac0d-270c0b9e5993,871.8741182616541,#C C puts a piece of chili on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,4,r002,puts piece of chili on chopping board,4,no,,no,0,0,0.0,915,1,2026-03-03T05:07:40.997074Z,2026-03-03T05:07:40.997089Z,1.344,Gold,1916,2,916,,
1839,f735d4bb-d65e-4965-ac0d-270c0b9e5993,901.7871282616542,#C C puts the chili piece on the chopping board,Cooking,Object Transfer,Logistics step involving the movement of an object.,silver,4,r002,puts chili piece on chopping board,9,no,,no,0,0,0.0,916,1,2026-03-03T05:07:43.756048Z,2026-03-03T05:07:43.756064Z,2.019,Gold,1917,2,917,,
1662,f735d4bb-d65e-4965-ac0d-270c0b9e5993,920.3219782616542,#C C cuts the chili apex with a knife,Cooking,Essential Operation,"Core task, high hand activity.",silver,4,r002,cuts chili apex with knife,9,no,,no,0,0,0.0,917,1,2026-03-03T05:07:48.759198Z,2026-03-03T05:07:48.759212Z,2.776,Gold,1918,2,918,,
11118,f735d4bb-d65e-4965-ac0d-270c0b9e5993,931.101598261654,#C C picks the chili apex from the chopping board,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks chili apex from chopping board,3,no,,no,0,0,0.0,918,1,2026-03-03T05:07:50.458035Z,2026-03-03T05:07:50.458047Z,0.907,Gold,1919,2,919,,
7600,f735d4bb-d65e-4965-ac0d-270c0b9e5993,931.8044682616542,#C C puts the chili apex on the countertop,Cooking,Object Transfer,Logistics/Setup step involving placing an object.,silver,4,r002,puts chili apex on countertop,4,no,,no,0,0,0.0,919,1,2026-03-03T05:07:52.381314Z,2026-03-03T05:07:52.381323Z,1.202,Gold,1920,2,920,,
5265,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1093.1015471449218,#C C puts the chili pepper on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,silver,4,r002,puts chili pepper on chopping board,5,no,,no,0,0,0.0,920,1,2026-03-03T05:07:57.108673Z,2026-03-03T05:07:57.108685Z,1.513,Gold,1921,2,921,,
427,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1093.2679171449215,#C C moves a chili pepper on the chopping board,Cooking,Object Transfer,Logistics step involving moving an object.,silver,4,r002,moves chili pepper on chopping board,18,yes,watchlist_verb,yes,0,0,0.0,921,1,2026-03-03T05:08:02.623305Z,2026-03-03T05:08:02.623317Z,4.749,Gold,1922,2,922,,
2785,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1093.9556771449218,#C C picks a chili pepper from the chopping board,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks chili pepper from chopping board,7,no,,no,0,0,0.0,922,1,2026-03-03T05:08:04.478675Z,2026-03-03T05:08:04.478693Z,1.1,Gold,1923,2,923,,
11119,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1097.5973371449218,#C C picks a chili pepper piece from the chopping board,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks chili pepper piece from chopping board,3,no,,no,0,0,0.0,923,1,2026-03-03T05:08:06.449561Z,2026-03-03T05:08:06.449571Z,1.014,Gold,1924,2,924,,
7906,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1098.6560571449218,#C C removes the chili pepper pedicel with his right hand,Cooking,Essential Operation,Core task involving fine manual manipulation.,silver,4,r002,removes chili pepper pedicel with his right hand,4,no,,no,0,0,0.0,924,1,2026-03-03T05:08:10.920362Z,2026-03-03T05:08:10.920375Z,3.689,Gold,1925,2,925,,
7601,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1102.987037144922,#C C puts the chili pedicel on the countertop,Cooking,Object Transfer,"Logistics/Setup step, putting an item down.",silver,4,r002,puts chili pedicel on countertop,4,no,,no,0,0,0.0,925,1,2026-03-03T05:08:15.118067Z,2026-03-03T05:08:15.118080Z,2.366,Gold,1926,2,926,,
2329,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1103.6584971449215,#C C removes the chili pepper seeds with his right hand,Cooking,Essential Operation,Core manual task involving precise hand movements.,silver,4,r002,removes chili pepper seeds with his right hand,8,no,,no,0,0,0.0,926,1,2026-03-03T05:08:18.121834Z,2026-03-03T05:08:18.121851Z,1.708,Gold,1927,2,927,,
2279,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1104.8412271449215,#C C puts the chili pepper seeds on the countertop,Cooking,Object Transfer,Logistics step involving picking up and putting down an object.,silver,4,r002,puts chili pepper seeds on countertop,8,no,,no,0,0,0.0,927,1,2026-03-03T05:08:21.011634Z,2026-03-03T05:08:21.011651Z,1.604,Gold,1928,2,928,,
5266,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1109.5179171449215,#C C puts the chili pepper piece on the chopping board,Cooking,Object Transfer,"Logistics step, transferring the chili pepper piece.",silver,4,r002,puts chili pepper piece on chopping board,5,no,,no,0,0,0.0,928,1,2026-03-03T05:08:23.124423Z,2026-03-03T05:08:23.124433Z,1.137,Gold,1929,2,929,,
9046,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1109.8203171449218,#C C moves the chopping board with his left hand,Cooking,Object Transfer,"Moving an object (chopping board), short bursts of hand acceleration.",silver,4,r002,moves chopping board with his left hand,3,yes,watchlist_verb,yes,0,0,0.0,929,1,2026-03-03T05:08:25.759483Z,2026-03-03T05:08:25.759495Z,1.836,Gold,1930,2,930,,
7304,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1114.7010071449215,#C C picks a wooden spoon from the frying pan,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks wooden spoon from frying pan,4,no,,no,0,0,0.0,930,1,2026-03-03T05:08:29.840695Z,2026-03-03T05:08:29.840709Z,1.592,Gold,1931,2,931,,
6661,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1140.3996671449218,#C C hits the wooden spoon against the frying pan,Cooking,Object Transfer,"[CtxFixed] The action of hitting the wooden spoon against the frying pan can be interpreted as a deliberate placement or movement of the spoon, which falls under the category of Object Transfer.",silver,4,r002,hits wooden spoon against frying pan,4,no,,no,0,0,0.0,931,1,2026-03-03T05:09:02.410077Z,2026-03-03T05:09:02.410089Z,30.669,Gold,1932,2,932,,Essential Operation
5873,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1391.843927247594,#C C closes the base cabinet door,Cooking,Object Transfer,Logistics step involving a door action.,silver,4,r002,closes base cabinet door,4,yes,watchlist_verb,yes,0,0,0.0,932,1,2026-03-03T05:09:04.499963Z,2026-03-03T05:09:04.499973Z,1.099,Gold,1933,2,933,,
2849,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1400.6889272475942,#C C picks a washing sponge from the sink,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks washing sponge from sink,7,no,,no,0,0,0.0,933,1,2026-03-03T05:09:07.311613Z,2026-03-03T05:09:07.311624Z,2.06,Gold,1934,2,934,,
7676,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1402.848027247594,#C C puts the frying pan in the sink,Cooking,Object Transfer,Logistics step involving the movement of an object.,silver,4,r002,puts frying pan in sink,4,no,,no,0,0,0.0,934,1,2026-03-03T05:09:09.357818Z,2026-03-03T05:09:09.357827Z,1.338,Gold,1935,2,935,,
8076,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1422.449117247594,#C C shakes the frying pan,Cooking,Essential Operation,"Shaking the frying pan involves active hand movement, indicating a core task.",silver,4,r002,shakes frying pan,4,no,,no,0,0,0.0,935,1,2026-03-03T05:09:16.756574Z,2026-03-03T05:09:16.756619Z,6.16,Bad,1936,2,936,Object Transfer,
10266,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1429.865847247594,#C C hangs the kitchen towel on the rack,Cooking,Object Transfer,"Logistics step, placing an object in a designated spot.",silver,4,r002,hangs kitchen towel on rack,3,no,,no,0,0,0.0,936,1,2026-03-03T05:09:18.925701Z,2026-03-03T05:09:18.925717Z,1.255,Gold,1937,2,937,,
2605,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1440.125847247594,#C C cuts the lemon with the knife,Cooking,Essential Operation,Core task involving manual dexterity and repetitive hand movements.,silver,4,r002,cuts lemon with knife,7,no,,no,0,0,0.0,937,1,2026-03-03T05:09:23.287168Z,2026-03-03T05:09:23.287187Z,3.201,Gold,1938,2,938,,
2991,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1451.356137247594,#C C removes the lemon seed with the knife,Cooking,Essential Operation,Core task involving fine motor skills with the hand.,silver,4,r002,removes lemon seed with knife,7,no,,no,0,0,0.0,938,1,2026-03-03T05:09:26.276155Z,2026-03-03T05:09:26.276167Z,2.138,Gold,1939,2,939,,
3643,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1463.522407247594,#C C picks a lemon piece from the chopping board,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks lemon piece from chopping board,6,no,,no,0,0,0.0,939,1,2026-03-03T05:09:29.362464Z,2026-03-03T05:09:29.362478Z,1.737,Gold,1940,2,940,,
5959,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1470.1222872475942,#C C holds the lemon piece with both hands,Cooking,Stationary,"Low body/hand motion, holding an object.",silver,4,r002,holds lemon piece with both hands,4,yes,watchlist_verb,yes,0,0,0.0,940,1,2026-03-03T05:09:31.714975Z,2026-03-03T05:09:31.714988Z,1.494,Gold,1941,2,941,,
8144,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1497.632357247594,#C C squeezes the lemon in the frying pan,Cooking,Essential Operation,Core task involving manual operation with high hand activity.,silver,4,r002,squeezes lemon in frying pan,4,no,,no,0,0,0.0,941,1,2026-03-03T05:09:36.917548Z,2026-03-03T05:09:36.917560Z,1.748,Gold,1942,2,942,,
3851,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1510.375807247594,#C C puts a lemon seed on the counter top,Cooking,Object Transfer,Logistics step of placing an object.,silver,4,r002,puts lemon seed on counter top,6,no,,no,0,0,0.0,942,1,2026-03-03T05:09:41.791252Z,2026-03-03T05:09:41.791264Z,4.088,Gold,1943,2,943,,
7305,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1519.7906872475942,#C C picks the wooden spoon with his right hand,Cooking,Object Transfer,Logistics step of picking up an object.,silver,4,r002,picks wooden spoon with his right hand,4,no,,no,0,0,0.0,943,1,2026-03-03T05:09:43.823699Z,2026-03-03T05:09:43.823714Z,1.221,Gold,1944,2,944,,
185,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1649.666727144922,#C C opens the tap with his left hand,Cooking,Object Transfer,Opening the tap is a logistics step involving a short burst of hand activity.,silver,4,r002,opens tap with his left hand,29,yes,watchlist_verb,yes,0,0,0.0,944,1,2026-03-03T05:09:46.003561Z,2026-03-03T05:09:46.003573Z,1.229,Gold,1945,2,945,,
2423,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1650.840607144922,#C C washes his hands in the sink,Cooking,Essential Operation,Core manual task involving high hand activity.,silver,4,r002,washes his hands in sink,8,no,,no,0,0,0.0,945,1,2026-03-03T05:09:48.035803Z,2026-03-03T05:09:48.035813Z,1.051,Gold,1946,2,946,,
2432,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1654.6326471449215,#C C wipes his hands with a kitchen towel,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r002,wipes his hands with kitchen towel,8,no,,no,0,0,0.0,946,1,2026-03-03T05:09:50.091628Z,2026-03-03T05:09:50.091644Z,1.148,Gold,1947,2,947,,
5368,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1854.8818971449216,#C C puts the soap in the soap dish,Cooking,Object Transfer,Logistics step involving picking up and placing the soap.,silver,4,r002,puts soap in soap dish,5,no,,no,0,0,0.0,947,1,2026-03-03T05:09:53.837665Z,2026-03-03T05:09:53.837683Z,1.582,Gold,1948,2,948,,
1337,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1867.976397144922,#C C holds the wooden spoon with his right hand,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",silver,4,r002,holds wooden spoon with his right hand,10,yes,watchlist_verb,yes,0,0,0.0,948,1,2026-03-03T05:09:59.077661Z,2026-03-03T05:09:59.077675Z,3.406,Gold,1949,2,949,,
2240,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1903.824776819553,#C C picks waste from the countertop with his right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,silver,4,r002,picks waste from countertop with his right hand,8,no,,no,0,0,0.0,949,1,2026-03-03T05:10:01.464102Z,2026-03-03T05:10:01.464120Z,1.592,Gold,1950,2,950,,
4325,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1909.2414068195533,#C C moves the waste on the countertop with his right hand,Cooking,Object Transfer,"Moving an object from one place to another, involves short bursts of hand acceleration.",silver,4,r002,moves waste on countertop with his right hand,5,yes,watchlist_verb,yes,0,0,0.0,950,1,2026-03-03T05:10:04.855061Z,2026-03-03T05:10:04.855074Z,2.56,Gold,1951,2,951,,
8494,f735d4bb-d65e-4965-ac0d-270c0b9e5993,1965.7259168195533,#C C wipes his hands with a kitchen towel,Cooking,Stationary,"Low body/hand motion, wiping hands is a minor action.",silver,4,r002,wipes his hands with kitchen towel,4,no,,no,0,0,0.0,951,1,2026-03-03T05:10:11.684927Z,2026-03-03T05:10:11.684940Z,4.901,Bad,1952,2,952,Essential Operation,
9282,f735d4bb-d65e-4965-ac0d-270c0b9e5993,2016.2080368195527,#C C opens the wall cabinet door,Cooking,Object Transfer,Logistics step involving the manipulation of an object (opening a cabinet door).,silver,4,r002,opens wall cabinet door,3,yes,watchlist_verb,yes,0,0,0.0,952,1,2026-03-03T05:10:14.848999Z,2026-03-03T05:10:14.849012Z,2.433,Gold,1953,2,953,,
7784,f735d4bb-d65e-4965-ac0d-270c0b9e5993,2026.0367868195533,#C C puts the plates on the countertop,Cooking,Object Transfer,Logistics step involving moving objects from one place to another.,silver,4,r002,puts plates on countertop,4,no,,no,0,0,0.0,953,1,2026-03-03T05:10:17.904206Z,2026-03-03T05:10:17.904219Z,2.192,Gold,1954,2,954,,
5540,f735d4bb-d65e-4965-ac0d-270c0b9e5993,2050.9910368195533,#C C smears the spice on the meat,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r002,smears spice on meat,5,no,,no,0,0,0.0,954,1,2026-03-03T05:10:19.793775Z,2026-03-03T05:10:19.793793Z,1.136,Gold,1955,2,955,,
6108,f735d4bb-d65e-4965-ac0d-270c0b9e5993,2153.3865568195533,#C C moves the meat with a wooden spoon,Cooking,Essential Operation,Core task involving high hand activity.,silver,4,r002,moves meat with wooden spoon,4,yes,watchlist_verb,yes,0,0,0.0,955,1,2026-03-03T05:10:26.522671Z,2026-03-03T05:10:26.522687Z,5.994,Bad,1956,2,956,Object Transfer,
11205,f735d4bb-d65e-4965-ac0d-270c0b9e5993,2174.839786158594,#C C picks a frying pan lid from the countertop,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,silver,4,r002,picks frying pan lid from countertop,3,no,,no,0,0,0.0,956,1,2026-03-03T05:10:29.086255Z,2026-03-03T05:10:29.086267Z,1.226,Gold,1957,2,957,,
