batch,video_uid,timestamp_sec,narration_text,scenario,action,reasoning
0,4469a684-b4f9-4b50-a26f-2943f477a420,2542.8340000000003,#C C picks a soda can,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2547.8860000000004,#O man A picks phone,Walking Outdoors,Object Transfer,"Action involves picking up an object, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2548.99683,#O man A operates phone,Walking Outdoors,Stationary,"Operating a phone typically involves holding the device and interacting with it, which does not involve significant body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2550.894,#O man D speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking outdoors), gestures indicate active movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2559.648,#C C puts soda can on the table,Walking Outdoors,Object Transfer,Logistics step of placing an object down.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2566.2050000000004,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space while speaking with gestures, indicating movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2572.1220000000003,#O man A touches face,Walking Outdoors,Stationary,The action involves a static gesture (touching face) rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2587.00865,#O man B picks sunglasses,Walking Outdoors,Object Transfer,"Action involves picking up an object, indicating a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2589.366,#O man B puts on the sunglasses,Walking Outdoors,Stationary,"The action involves a small, localized movement (putting on sunglasses) with minimal body acceleration."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2593.674,#O man B pulls his t-shirt,Walking Outdoors,Stationary,"The action describes a person adjusting their clothing, which involves minimal body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2593.967,#O man E eats,Walking Outdoors,Stationary,"The action described is eating, which is a low energy activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2602.4440000000004,#O man E picks a soda can,Walking Outdoors,Object Transfer,"Picking up an object, involves short bursts of hand acceleration."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2604.183,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which is characteristic of locomotion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2607.581,#O man E puts the soda can on the tray,Walking Outdoors,Object Transfer,Logistics step of placing the soda can on the tray.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2616.3390000000004,#O man F speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely with some hand gestures but primarily focused on walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2617.766,#O man E eats,Walking Outdoors,Locomotion,"The action implies movement through space, likely walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2621.4425300000003,#O man B picks a plastic bag,Walking Outdoors,Object Transfer,"Action involves picking up an object, indicating logistics or setup step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2625.9190000000003,#O man B removes a toothpick from the plastic bag,Walking Outdoors,Object Transfer,Logistics step of picking up the toothpick from the bag.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2629.6240000000003,#O man B puts the plastic bag on the tray,Walking Outdoors,Object Transfer,"The action involves placing an object (plastic bag) on another object (tray), which corresponds to logistics or setup."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2647.543,#O man A lowers the the phone,Walking Outdoors,Stationary,"The action describes a person lowering a phone, which involves minimal body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2647.28474,#O man D speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2649.7790000000005,#O man A touches beard,Walking Outdoors,Stationary,"The action involves touching the beard, which is a low-energy, stationary activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2650.33897,#O man B picks teeth,Walking Outdoors,Stationary,The action 'picks teeth' involves minimal body movement and is typically done while standing still.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2650.9480000000003,#O man A operates phone,Walking Outdoors,Stationary,Operating a phone typically involves low body/hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2659.509,#O man E eats,Walking Outdoors,Locomotion,"The action implies movement through space, characteristic of walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2671.732,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely while walking and gesturing."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2687.467,#O man F speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures indicates walking outdoors.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2689.442,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures are secondary."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2694.525,#O man B drops #unsure on the tray,Walking Outdoors,Object Transfer,Refined via regex fallback
0,4469a684-b4f9-4b50-a26f-2943f477a420,2708.961,#C C moves right hand,Walking Outdoors,Stationary,The action describes a single hand movement rather than locomotion or active task engagement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2708.8918200000003,#O man D operates phone,Walking Outdoors,Stationary,"Operating a phone typically involves holding the device and interacting with it, which does not involve significant body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2713.688,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion through space, despite the inclusion of gestures."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2721.9310000000005,#C C picks a fork,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2724.117,#C C eats salad,Walking Outdoors,Essential Operation,"Core task, high hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2732.849,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, even with gestures, which are part of speaking while walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2738.076,#O man B operates phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement and is usually performed while standing or sitting.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2743.701,#O man B puts hand on the stomach,Walking Outdoors,Stationary,The action indicates a pause or a momentary gesture rather than movement through space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2747.199,#O man E picks phone,Walking Outdoors,Object Transfer,"Picking up an object, short burst of hand activity."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2753.2390000000005,#O man E drags tray on the table,Walking Outdoors,Object Transfer,"The action involves moving an object (tray) to a specific location (table), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2755.25142,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely with some hand gestures but primarily focused on walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2756.589,#O man E operates phone,Walking Outdoors,Stationary,"Operating a phone typically involves holding the device and using fingers to interact, which does not involve significant body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2765.625,#O man F picks his teeth with a toothpick,Walking Outdoors,Stationary,"The action involves a small, localized movement with the hand and does not involve significant body motion."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2772.1670000000004,#O man E speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, despite the inclusion of gestures during speaking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2779.411,#C C eats pasta,Walking Outdoors,Stationary,Eating involves low body and hand motion.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2791.2870500000004,#O man D puts phone in the pocket,Walking Outdoors,Locomotion,"The action is part of a walking scenario, indicating movement through space."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2792.811,#O man B sits up,Walking Outdoors,Locomotion,The action describes a change in posture which is related to movement or positioning the body in space.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2800.766,#O man B folds a leg,Walking Outdoors,Locomotion,"Body movement during walking, involves leg folding which is part of the walking gait."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2803.509,#O man B speaks with gestures,Walking Outdoors,Locomotion,Body moving through space while speaking with gestures.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2807.9100000000003,#O man D speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely with some level of hand gestures but the primary focus is on walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2811.0020000000004,#C C puts the fork on the plate,Walking Outdoors,Object Transfer,Logistics step of placing the fork on the plate.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2815.0460000000003,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures do not significantly alter the primary motion classification."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2814.84621,#O man F picks a water bottle,Walking Outdoors,Object Transfer,Logistics step of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2816.49,#O man F opens the water bottle,Walking Outdoors,Object Transfer,"Opening an object, which involves a specific action to manipulate the bottle."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2821.0660000000003,#O man F drinks water,Walking Outdoors,Stationary,"The action describes a person drinking water, which typically involves minimal body movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2830.686349333333,#O man B speaks with gestures,Walking Outdoors,Locomotion,"The action involves movement through space, likely with some hand gestures but the primary focus is on walking."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2832.941349333333,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures are secondary to movement."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2834.925349333333,#O man A lowers phone to the table,Walking Outdoors,Object Transfer,"The action involves lowering the phone to the table, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2842.4355493333333,#O man A holds a plastic bag,Walking Outdoors,Locomotion,Body moving through space while holding an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2843.532349333333,#O man A removes a toothpick from the plastic bag,Walking Outdoors,Object Transfer,"The action involves picking up an item (toothpick) from a container (plastic bag), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2843.550349333333,#O man F closes the water bottle,Walking Outdoors,Essential Operation,Closing a water bottle involves a core manual task with high hand activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2848.405349333333,#O man F puts the water bottle on the table,Walking Outdoors,Object Transfer,"Action involves placing an object on a surface, which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2849.4069493333336,#O man F wrings hands,Walking Outdoors,Stationary,The action of wringing hands is a repetitive motion with low body and hand movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2853.1343493333334,#C C speaks with gestures,Walking Outdoors,Locomotion,"Body is in motion (walking), gestures are secondary."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2853.589449333333,#O man F operates phone,Walking Outdoors,Stationary,Operating a phone typically involves minimal body movement and is generally a stationary activity.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2854.8053493333337,#O man A picks teeth,Walking Outdoors,Stationary,The action of picking teeth is a stationary activity with minimal body movement.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2858.724349333333,#C C picks the fork,Walking Outdoors,Object Transfer,Logistics action of picking up an object.
0,4469a684-b4f9-4b50-a26f-2943f477a420,2860.7963493333336,#C C eats pasta,Walking Outdoors,Essential Operation,"Core task involving hands, despite being outdoors (walking would imply Locomotion, but eating fits the high hand activity category better)."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2862.7503493333334,#O man B speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space (walking), with additional gestures."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2868.5093493333334,#O man B puts toothpick on the tray,Walking Outdoors,Object Transfer,"The action involves placing an object (toothpick) on a surface (tray), which is a logistics step."
0,4469a684-b4f9-4b50-a26f-2943f477a420,2877.4213493333336,#O man E speaks with gestures,Walking Outdoors,Locomotion,"Body moving through space while speaking with gestures, indicating walking."
