video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
f40e0f92-2250-46c9-98a0-8ccf23d164e0,886.6025609546634,#C C drops milk pack on countertop,Cooking,Object Transfer,Refined via regex fallback,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,890.5344009546634,#C C takes spatula in skillet,Cooking,Object Transfer,Logistics step involving picking up and moving an object.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,891.2107309546634,#C C scoops food in skillet with the spatula,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,926.5034309546634,#C C adds noodles on food round in serving bowl,Cooking,Object Transfer,Logistics step involving placing an object (noodles) in a specific location (serving bowl).,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,978.3763409546634,#C C positions pasta piece in serving bowl,Cooking,Object Transfer,Logistics step involving the placement of an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1004.1509009546634,#C C positions piece in serving bowl,Cooking,Essential Operation,Core task involving precise hand movements.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1032.530910954663,#C C scoops milk with spoon,Cooking,Task Operation,Core manual task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1062.0976009546634,#C C spreads milk on food in bowl with spoon,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1125.2381009546632,#C C scoops food from skillet with spatula,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1139.0746409546632,#C C eats particles,Cooking,Essential Operation,"Low body/hand motion, eating involves minimal movement.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1297.1680409546632,#C C divides pasta piece in hands,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1304.5014409546634,#C C spreads milk on food in serving bowl with spoon,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1335.7152109546632,#C C scoops milk from pot,Cooking,Essential Operation,Core task involving manual operation with the hands.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1370.7320409546633,#C C serves food in serving bowl with the spatula,Cooking,Essential Operation,Logistics step involving picking up and placing the serving bowl.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1401.7907209546634,#C C serves food in serving bowl with the spatula,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1589.1829609546633,#C C spreads cream on food in bowl with the spoon,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1662.473320954663,#C C spreads food in serving bowl,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1728.8596009546632,#C C pours ingredient in bowl,Cooking,Task Operation,Core task involving active hand movement.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1739.118450954663,#C C spreads noodles on food in serving bowl,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1812.569250954663,#C C takes bottle lid,Cooking,Object Transfer,"Logistics/Setup step, short burst of hand activity.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1830.219630954663,#C C spreads noodles in serving bowl,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1902.835310954663,#C C tightens ingredient bottle lid,Cooking,Essential Operation,"Core task involving manual manipulation, high hand activity.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1903.496090954663,#C C collects food particle on countertop,Cooking,Essential Operation,Core manual task involving fine hand movements.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,1980.9020109546632,#C C closes the box with both hands,Cooking,Object Transfer,Logistics step involving the closure of an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2036.7157909546631,#C C picks the pot lid with the right hand,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2042.064430954663,#C C picks the cheese with the right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2070.516220954663,#C C puts the plastic bottle in the cabinet,Cooking,Object Transfer,Logistics step involving moving an object to a location.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2085.662140954664,#C C washes the pot lid using a sponge,Cooking,Task Operation,Core task involving repetitive hand movements and contact with an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2086.988320954664,#C C puts the sponge in the soap dish,Cooking,Object Transfer,Logistics step involving the placement of an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2155.4540409546635,#C C picks the bowl with the left hand,Cooking,Object Transfer,Logistics step involving picking up an object.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2160.715340954664,#C C washes the bowl using a sponge,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2167.960270954663,#C C picks the sponge with the left hand,Cooking,Object Transfer,"Logistics step, picking up an object.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2170.3206509546635,#C C drops the sponge on the soap dish,Cooking,Object Transfer,"[CtxFixed] The action of dropping the sponge onto the soap dish indicates a deliberate placement of the object onto a surface, which fits the definition of Object Transfer.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2196.5583409546634,#C C picks the liquid soap bottle with the right hand,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2197.250200954664,#C C pours liquid soap on the sponge,Cooking,Essential Operation,Core task involving manual operation with hands.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2210.128160954664,#C C drops the sponge in the soap dish,Cooking,Object Transfer,"[CtxFixed] The action of dropping the sponge into the soap dish is a deliberate placement, which fits the criteria for 'Object Transfer'.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2251.197950954664,#C C picks the knife with the left hand,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2265.625690954664,#C C drops the knife on the cabinet,Cooking,Object Transfer,"[CtxFixed] The action of dropping the knife onto the cabinet is a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2309.044180954664,#C C puts the sponge on the soap dish,Cooking,Object Transfer,Logistics step involving placing an object.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2325.7311709546634,#C C holds the wooden spoon with the right hand,Cooking,Stationary,"Low body/hand motion, holding an object without moving.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2359.067760954664,#C C washes the frying pan using a sponge,Cooking,Essential Operation,Core task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2366.987940954664,#C C drops the frying pan in the sink,Cooking,Object Transfer,Refined via regex fallback,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2387.2377009546635,#C C drops the bottle of #unsure on the cabinet,Cooking,Object Transfer,"[CtxFixed] The action of dropping the bottle onto the cabinet appears to be a deliberate placement, which fits the definition of 'Object Transfer'.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2390.847970954664,#C C picks the pot lid with the left hand,Cooking,Object Transfer,Logistics step involving picking up an object.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2406.2021309546635,#C C rinses the pot lid,Cooking,Essential Operation,Core manual task involving hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2425.607450954664,#C C drops the liquid soap bottle on the cabinet,Cooking,Object Transfer,"[CtxFixed] The action of dropping the liquid soap bottle onto the cabinet appears to be a deliberate placement, which fits the criteria for 'Object Transfer'.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2460.5960009546634,#C C puts the knife in the dish dryer,Cooking,Object Transfer,"Logistics/Setup step, placing object in a designated location.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2485.9265909546634,#C C drops the cooking pot on the cabinet,Cooking,Object Transfer,"[CtxFixed] The action of dropping the cooking pot onto the cabinet is a deliberate placement, which fits the criteria for 'Object Transfer'.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2493.837280954664,#C C wipes on top of the cabinet using a wash cloth,Cooking,Task Operation,Core task involving manual effort and high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2497.5598309546635,#C C holds the wash cloth with the left hand,Cooking,Stationary,"Low body/hand motion, holding an object.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2512.534410954664,#C C rinses the wash cloth,Cooking,Task Operation,Core task involving manual activity with the hands.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2519.432710954663,#C C carries the cooking pot with both hands,Cooking,Stationary,Movement of an object from one location to another.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2552.848760954664,#C C drops the sauce pan in the sink,Cooking,Object Transfer,Refined via regex fallback,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2554.057770954664,#C C carries the cooking pot with both hands,Cooking,Object Transfer,"Logistics of moving the pot, short bursts of hand activity.",1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2560.919420954664,#C C carries the sauce pan with both hands,Cooking,Stationary,Moving an object (sauce pan) from one location to another.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2563.173770954664,#C C rinses the sauce pan,Cooking,Task Operation,Core task involving high hand activity.,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2663.3847209546634,#C C puts the spoon in the dish dryer,Cooking,Object Transfer,"Logistics step, placing an object.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2670.1076109546634,#C C washes the cooking pot using a sponge,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2759.634420954664,#C C cleans the sink using a wash cloth,Cooking,Essential Operation,Core manual task involving high hand activity.,12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2793.8829909546635,#C C picks a packet of milk with the right hand,Cooking,Object Transfer,"Logistics step, picking up an object.",12,r001,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2828.201710954664,#C C drops the bottle on the floor,Cooking,Object Transfer,Refined via regex fallback,1,r002,Gold
f40e0f92-2250-46c9-98a0-8ccf23d164e0,2836.3850409546635,#C C touches a polythene bag with the left hand,Cooking,Essential Operation,Logistics step involving interaction with an object.,12,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,8.9695586,#C C cleans cup using a linen towel,Cleaning,Task Operation,Core manual task involving high hand activity.,11,r002,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,24.2151686,#C C puts hands on the table,Cleaning,Stationary,"Low body/hand motion, indicating a pause or setup before action.",11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,26.465888600000003,#C C picks the linen towel,Cleaning,Object Transfer,Logistics step involving picking up an object.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,30.783168600000003,#C C puts cup in the cup board,Cleaning,Object Transfer,Logistics/Setup step involving picking up and placing an object.,11,r002,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,74.8178786,#C C holds speaker,Cleaning,Stationary,Holding an object with minimal movement.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,121.2203586,#C C cleans knife,Cleaning,Essential Operation,Core task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,215.3263786,#C C wipes the bottle,Cleaning,Essential Operation,Core task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,267.1050586,#C C holds the toy,Cleaning,Stationary,"Low body/hand motion, holding an object without movement.",11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,268.3394786,#C C puts toy on countertop,Cleaning,Object Transfer,Logistics step involving moving an object from one location to another.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,292.83654459381944,#C C puts toy on the bath tab,Cleaning,Object Transfer,"Logistics step, moving an object from one place to another.",11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,299.58757459381945,#C C shakes toy book,Cleaning,Essential Operation,Core task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,301.36319459381946,#C C puts toy in the container,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,347.96665459381944,#C C wipes the sink board,Cleaning,Task Operation,Core task involving high hand activity.,11,r002,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,373.2110145938194,#C C dries the sink board using the linen towel,Cleaning,Essential Operation,Core manual task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,389.9069445938194,#C C dries the clothe,Cleaning,Essential Operation,Core task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,430.4139545938194,#C C wipes the baby's sitting top,Cleaning,Essential Operation,Core manual task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,479.73968459381945,#C C washes the polythene paper,Cleaning,Essential Operation,"Core task involving manual work with hands, high hand activity.",11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,515.5598745938195,#C C washes the clothe,Cleaning,Essential Operation,Core manual task involving high hand activity.,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,649.069037613672,#C C drops the box of polythene on the floor,Cleaning,Object Transfer,Refined via regex fallback,11,r001,Gold
f4251612-a623-40a0-9fc4-2016c4aa607d,702.243477613672,#C C unlocks the door,Cleaning,Essential Operation,Unlocking a door is typically a quick action with minimal body movement.,11,r001,Gold
