"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Locomotion",3581,"5",4,"","2026-02-23T04:45:44.369609Z",1105116,2.895,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",369.52880852745847,"2026-02-23T04:45:44.369625Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3582,"5",4,"","2026-02-23T04:45:46.757959Z",1105117,1.643,"#C C walks in the room.","Body moving through space, indicative of walking.","r001","Cooking","Gold","",394.0618685274585,"2026-02-23T04:45:46.757973Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Stationary",3583,"5",4,"","2026-02-23T04:45:49.775206Z",1105118,1.989,"#C C holds the cooking stick.","Low body/hand motion, holding an object without movement.","r001","Cooking","Gold","",395.78758852745847,"2026-02-23T04:45:49.775231Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3585,"5",4,"","2026-02-23T04:45:53.077639Z",1105119,0.94,"#C C picks cooking pan.","Logistics step involving picking up an object.","r001","Cooking","Gold","",427.3903385274585,"2026-02-23T04:45:53.077662Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3592,"5",4,"","2026-02-23T04:46:28.743444Z",1105120,33.5,"#C C walks in the room.","Body moving through space.","r001","Cooking","Gold","",440.6057685274585,"2026-02-23T04:46:28.743469Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3596,"5",4,"","2026-02-23T04:46:33.635461Z",1105121,1.924,"#C C picks another grater.","Logistics/Setup step.","r001","Cooking","Gold","",453.3956085274585,"2026-02-23T04:46:33.635494Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3598,"5",4,"","2026-02-23T04:46:36.503256Z",1105122,1.519,"#C C grates butter in the food.","Core task involving fine hand movements.","r001","Cooking","Gold","",490.25014852745846,"2026-02-23T04:46:36.503299Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3599,"5",4,"","2026-02-23T04:46:38.885688Z",1105123,1.728,"#C C puts grater on the table.","Logistics/Setup step, placing an object.","r001","Cooking","Gold","",496.1661585274585,"2026-02-23T04:46:38.885713Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3600,"5",4,"","2026-02-23T04:46:42.319379Z",1105124,1.836,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",511.08493852745846,"2026-02-23T04:46:42.319412Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3601,"5",4,"","2026-02-23T04:46:45.154831Z",1105125,1.429,"#C C drops the peel on the chopping board.","Action involves placing an object on a surface, short burst of hand acceleration.","r001","Cooking","Gold","",526.3023485274584,"2026-02-23T04:46:45.154856Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3603,"5",4,"","2026-02-23T04:46:48.481651Z",1105126,1.28,"#C C chops the pieces into smaller pieces.","Core task involving repetitive hand movements.","r001","Cooking","Gold","",562.1461259242187,"2026-02-23T04:46:48.481673Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3859,"5",4,"","2026-02-23T04:58:33.631412Z",1105127,5.843,"#C C puts knife on the chopping board.","Logistics step involving the placement of an object.","r001","Cooking","Gold","",589.7020959242187,"2026-02-23T04:58:33.631450Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3880,"5",4,"Stationary","2026-02-23T04:59:06.253715Z",1105128,42.870000000000005,"#C C turns the ginger.","Core task involving manipulation, high hand activity.","r001","Cooking","Bad","",621.9291059242188,"2026-02-23T04:59:20.368259Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3881,"5",4,"","2026-02-23T04:59:24.245396Z",1105129,3.045,"#C C peels the ginger.","Core task involving repetitive hand movements.","r001","Cooking","Gold","",631.2719659242188,"2026-02-23T04:59:24.245412Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3882,"5",4,"Stationary","2026-02-23T04:59:30.311162Z",1105130,5.24,"#C C turns the ginger.","Core task involving manipulation, high hand activity.","r001","Cooking","Bad","",644.9839659242188,"2026-02-23T04:59:30.311178Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Stationary",3883,"5",4,"","2026-02-23T04:59:33.612076Z",1105131,1.975,"#C C rubs the fingers.","Low body/hand motion, likely idle or preparatory action.","r001","Cooking","Gold","",733.0723159242187,"2026-02-23T04:59:33.612099Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Stationary",3885,"5",4,"","2026-02-23T04:59:35.762851Z",1105132,1.246,"#C C rubs the fingers.","Low body/hand motion, likely idle or preparatory action.","r001","Cooking","Gold","",791.9591859242187,"2026-02-23T04:59:35.762873Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3886,"5",4,"","2026-02-23T04:59:38.724014Z",1105133,2.078,"#C C adjusts the grater.","Adjusting the grater is a core manual task involving high hand activity.","r001","Cooking","Gold","",818.7482159242188,"2026-02-23T04:59:38.724027Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3887,"5",4,"","2026-02-23T04:59:43.162783Z",1105134,3.538,"#C C scraps off ginger on the grater.","Core task involving manual dexterity and repetitive hand movements.","r001","Cooking","Gold","",890.456865914095,"2026-02-23T04:59:43.162798Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3888,"5",4,"","2026-02-23T04:59:45.680841Z",1105135,1.663,"#C C turns on the tap.","Turning on the tap is a core manual task involving fine hand movements.","r001","Cooking","Gold","",901.576115914095,"2026-02-23T04:59:45.680868Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3889,"5",4,"","2026-02-23T04:59:48.248769Z",1105136,1.602,"#C C walks in the room.","Body moving through space, indicative of walking.","r001","Cooking","Gold","",908.492425914095,"2026-02-23T04:59:48.248802Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3890,"5",4,"","2026-02-23T04:59:50.435535Z",1105137,1.353,"#C C picks a glass from the cabinet.","Logistics/Setup step involving picking up an object.","r001","Cooking","Gold","",929.2034459140948,"2026-02-23T04:59:50.435559Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",2987,"5",4,"","2026-02-23T04:16:35.723025Z",1105138,1.391,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",937.8022459140948,"2026-02-23T04:16:35.723049Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",2989,"5",4,"","2026-02-23T04:16:39.603689Z",1105139,1.064,"#C C chops the onion.","Core task involving repetitive hand movements.","r001","Cooking","Gold","",1070.356925914095,"2026-02-23T04:16:39.603703Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",2990,"5",4,"","2026-02-23T04:16:41.702075Z",1105140,1.014,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",1147.350054927767,"2026-02-23T04:16:41.702108Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Search",2992,"5",4,"Essential Operation","2026-02-23T04:16:47.137084Z",1105141,3.113,"#C C adjusts the camera.","Head and hand movements likely involved in visual adjustment, similar to a search action.","r001","Cooking","Bad","",1155.863024927767,"2026-02-23T04:16:47.137107Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2993,"5",4,"","2026-02-23T04:16:49.826566Z",1105142,1.742,"#C C puts a spoon on the table.","Logistics/Setup step.","r001","Cooking","Gold","",1166.0258249277667,"2026-02-23T04:16:49.826580Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2994,"5",4,"","2026-02-23T04:16:51.438815Z",1105143,0.548,"#C C picks the lid.","Logistics/Setup step involving picking up an object.","r001","Cooking","Gold","",1171.344744927767,"2026-02-23T04:16:51.438839Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",2995,"5",4,"","2026-02-23T04:16:53.199901Z",1105144,0.935,"#C C regulates the gas knob.","Core task involving manipulation of a knob, high hand activity.","r001","Cooking","Gold","",1178.073934927767,"2026-02-23T04:16:53.199936Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",2996,"5",4,"","2026-02-23T04:16:56.336315Z",1105145,2.08,"#C C puts a container on the table.","Logistics step involving picking up and putting down an object.","r001","Cooking","Gold","",1367.2308949378903,"2026-02-23T04:16:56.336329Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3010,"5",4,"","2026-02-23T04:17:32.358746Z",1105146,34.861,"#C C walks holding the mortar.","Body moving through space while holding an object, indicating movement.","r001","Cooking","Gold","",1391.7848149378904,"2026-02-23T04:17:32.358771Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3013,"5",4,"","2026-02-23T04:17:35.151910Z",1105147,1.847,"#C C pours ingredients on the table.","Logistics step involving the transfer of objects.","r001","Cooking","Gold","",1453.2058949378904,"2026-02-23T04:17:35.151943Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3015,"5",4,"","2026-02-23T04:17:37.677868Z",1105148,1.428,"#C C stirs the mixture.","Core task involving high hand activity.","r001","Cooking","Gold","",1605.5555249378904,"2026-02-23T04:17:37.677901Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3016,"5",4,"","2026-02-23T04:17:39.548863Z",1105149,0.87,"#C C stirs the food in the pot.","Core manual task involving repetitive hand movements.","r001","Cooking","Gold","",1661.5842749277665,"2026-02-23T04:17:39.548878Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3018,"5",4,"","2026-02-23T04:17:41.966279Z",1105150,0.619,"#C C walks in the room.","Body moving through space (walking).","r001","Cooking","Gold","",1677.1885249277666,"2026-02-23T04:17:41.966312Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3020,"5",4,"","2026-02-23T04:17:43.612134Z",1105151,0.786,"#C C drops cooking stick in the pot.","Refined via regex fallback","r001","Cooking","Gold","",1715.5831649277666,"2026-02-23T04:17:43.612158Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3032,"5",4,"","2026-02-23T04:19:45.967092Z",1105152,121.506,"#C C drops the cooking stick in the pot.","Refined via regex fallback","r001","Cooking","Gold","",1776.5914749277665,"2026-02-23T04:19:45.967116Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3033,"5",4,"","2026-02-23T04:19:47.793413Z",1105153,0.765,"#C C drops container on the floor.","Refined via regex fallback","r001","Cooking","Gold","",1790.7681849277665,"2026-02-23T04:19:47.793448Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3034,"5",4,"","2026-02-23T04:19:51.455739Z",1105154,1.123,"#C C opens the cabinet.","Logistics/Setup step involving opening a cabinet.","r001","Cooking","Gold","",1804.3785649277663,"2026-02-23T04:19:51.455762Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3035,"5",4,"","2026-02-23T04:19:53.382546Z",1105155,0.83,"#C C turns on the tap.","Turning on the tap involves a core manual task with high hand activity.","r001","Cooking","Gold","",1839.5002049277664,"2026-02-23T04:19:53.382580Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3036,"5",4,"","2026-02-23T04:19:59.413855Z",1105156,1.633,"#C C stirs food in the pot.","Core task involving repetitive hand movements.","r001","Cooking","Gold","",1912.159294432049,"2026-02-23T04:19:59.413870Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3037,"5",4,"","2026-02-23T04:20:01.590073Z",1105157,1.123,"#C C opens the drawer.","Logistics/Setup step.","r001","Cooking","Gold","",1922.9848144320488,"2026-02-23T04:20:01.590110Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3040,"5",4,"","2026-02-23T04:20:07.457667Z",1105158,4.934,"#C C picks a container from the table.","Logistics step involving picking up an object.","r001","Cooking","Gold","",1940.7631844320488,"2026-02-23T04:20:07.457690Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Essential Operation",3043,"5",4,"","2026-02-23T04:20:10.487577Z",1105159,2.002,"#C C seals the packet.","Core task involving manual operation, likely with hands.","r001","Cooking","Gold","",1965.378314432049,"2026-02-23T04:20:10.487590Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3045,"5",4,"","2026-02-23T04:20:12.950923Z",1105160,1.391,"#C C opens the container.","Logistics/Setup step involving opening an object.","r001","Cooking","Gold","",1978.6855344320493,"2026-02-23T04:20:12.950946Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3047,"5",4,"","2026-02-23T04:20:16.105692Z",1105161,1.317,"#C C closes the drawer.","Logistics step involving a drawer.","r001","Cooking","Gold","",1979.704434432049,"2026-02-23T04:20:16.105716Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3052,"5",4,"","2026-02-23T04:20:23.957467Z",1105162,4.697,"#C C opens the drawer.","Logistics/Setup step involving opening a drawer.","r001","Cooking","Gold","",2039.964094432049,"2026-02-23T04:20:23.957491Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3053,"5",4,"","2026-02-23T04:20:28.506013Z",1105163,3.547,"#C C picks an ingredient from the plastic bag.","Logistics step involving picking up an object.","r001","Cooking","Gold","",2047.7473344320488,"2026-02-23T04:20:28.506038Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3060,"5",4,"","2026-02-23T04:21:08.133745Z",1105164,38.364,"#C C puts down the container","Logistics step involving placing an object.","r001","Cooking","Gold","",2325.8280239515625,"2026-02-23T04:21:08.133759Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3061,"5",4,"","2026-02-23T04:21:10.758477Z",1105165,1.652,"#C C picks spoons","Logistics/Setup step (picking up objects).","r001","Cooking","Gold","",2432.893463951563,"2026-02-23T04:21:10.758502Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Locomotion",3062,"5",4,"","2026-02-23T04:21:14.286488Z",1105166,1.61,"#C C walks in the kitchen","Movement through space, high body acceleration.","r001","Cooking","Gold","",2463.097316921533,"2026-02-23T04:21:14.286510Z","4bc033f3-9bfe-4b00-8595-09148707bb02"
"Object Transfer",3063,"5",4,"","2026-02-23T04:21:16.542943Z",1105167,1.539,"#C C takes a roll of tissue","Logistics/Setup step.","r001","Cleaning","Gold","",1.3751386,"2026-02-23T04:21:16.542967Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",3891,"5",4,"","2026-02-23T04:59:52.972863Z",1105168,1.815,"#C C takes a brush","Logistics step, picking up an object.","r001","Cleaning","Gold","",168.26615859999998,"2026-02-23T04:59:52.972878Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",3892,"5",4,"","2026-02-23T04:59:55.309411Z",1105169,1.409,"#C C puts the brush down","Logistics step involving the placement of an object.","r001","Cleaning","Gold","",175.4598486,"2026-02-23T04:59:55.309426Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",4007,"5",4,"","2026-02-23T05:05:34.014512Z",1105170,2.299,"#C C puts the dirt on the paper bag","Logistics step, moving an object from one place to another.","r001","Cleaning","Gold","",204.2798586,"2026-02-23T05:05:34.014544Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",4009,"5",4,"","2026-02-23T05:05:36.838865Z",1105171,1.743,"#C C puts the dish on the sink","Logistics step involving picking up and placing an object.","r001","Cleaning","Gold","",262.97916860000004,"2026-02-23T05:05:36.838912Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",4011,"5",4,"","2026-02-23T05:05:39.502562Z",1105172,1.577,"#C C takes a tin","Logistics step involving picking up an object.","r001","Cleaning","Gold","",265.7090986,"2026-02-23T05:05:39.502586Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",4012,"5",4,"","2026-02-23T05:05:42.483547Z",1105173,1.95,"#C C puts the trash in the polythene","Logistics step involving picking up and placing an object.","r001","Cleaning","Gold","",295.29637267065334,"2026-02-23T05:05:42.483564Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Object Transfer",4014,"5",4,"","2026-02-23T05:05:44.736584Z",1105174,1.422,"#C C picks the trash","Logistics step involving picking up an object.","r001","Cleaning","Gold","",446.65650267065337,"2026-02-23T05:05:44.736601Z","4d95da89-5c7c-4c47-8772-e783db6d7c0c"
"Locomotion",4016,"5",4,"Object Transfer","2026-02-23T05:05:47.431013Z",1105175,7.393,"#C C moves the tape","Body moving through space, likely walking or moving in an outdoor setting.","r001","Walking Outdoors","Bad","",148.76425,"2026-02-23T05:05:59.103538Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
"Stationary",4021,"5",4,"Essential Operation","2026-02-23T05:06:04.220532Z",1105176,4.358,"#C C arranges the containers","The action described involves arranging containers, which is a stationary activity with minimal body movement.","r001","Walking Outdoors","Bad","",308.35789,"2026-02-23T05:06:04.220551Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
"Object Transfer",4023,"5",4,"","2026-02-23T05:06:07.136594Z",1105177,2.077,"#C C opens the door","Action involves opening a door, which is a logistics step.","r001","Walking Outdoors","Gold","",577.2362,"2026-02-23T05:06:07.136608Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
"Essential Operation",4026,"5",4,"","2026-02-23T05:06:11.858392Z",1105178,3.816,"#C C sucks the solution from the bottle container","[CtxFixed] The action of sucking the solution from the bottle container is a necessary step in the process, likely for administration or testing purposes.","r001","Walking Outdoors","Gold","",666.99787,"2026-02-23T05:06:11.858408Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
"Essential Operation",4027,"5",4,"","2026-02-23T05:06:14.915204Z",1105179,2.203,"#C C puts the solution in the container","Core task involving manual operation with the hands.","r001","Walking Outdoors","Gold","",680.6783,"2026-02-23T05:06:14.915238Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
"Stationary",4028,"5",4,"Object Transfer","2026-02-23T05:06:20.137361Z",1105180,4.304,"#C C closes the syringe","Closing an object involves minimal movement and is not related to locomotion or high activity.","r001","Walking Outdoors","Bad","",717.37978,"2026-02-23T05:06:20.137375Z","50f31d76-6f29-4f80-b654-9437a0113bf5"
