"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Stationary",158,"5",4,"","2026-02-21T19:06:04.762205Z",1104309,2.589,"#O lady X talks to C","Low body/hand motion, likely involves speaking.","r001","Playing Instrument","Gold","",2320.3503619333337,"2026-02-21T19:06:04.762228Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",160,"5",4,"","2026-02-21T19:06:07.923223Z",1104310,1.977,"#O lady X talks to C","Low body/hand motion, likely involves speaking.","r001","Playing Instrument","Gold","",2495.877352036065,"2026-02-21T19:06:07.923246Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Essential Operation",163,"5",4,"","2026-02-21T19:06:27.928806Z",1104311,2.619,"#C C plays the cards","Core manual task involving high hand activity.","r001","Playing Instrument","Gold","",2514.792352036065,"2026-02-21T19:06:27.928820Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",164,"5",4,"","2026-02-21T19:06:30.383813Z",1104312,1.499,"#O lady X talks to C","Low body/hand motion, likely involves speaking.","r001","Playing Instrument","Gold","",2542.127352036065,"2026-02-21T19:06:30.383829Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",165,"5",4,"","2026-02-21T19:06:33.354346Z",1104313,2.098,"#O lady X talks to C","Low body/hand motion, likely involves speaking.","r001","Playing Instrument","Gold","",2560.722352036065,"2026-02-21T19:06:33.354379Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Essential Operation",166,"5",4,"","2026-02-21T19:06:36.526916Z",1104314,1.161,"#C C plays the cards","Core manual task involving high hand activity.","r001","Playing Instrument","Gold","",2597.6353520360653,"2026-02-21T19:06:36.526931Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",167,"5",4,"","2026-02-21T19:06:38.767023Z",1104315,1.269,"#O woman Y picks card","The action described does not involve significant body or hand movement, suggesting a low-energy state such as picking a card.","r001","Playing Instrument","Gold","",2750.3132355010416,"2026-02-21T19:06:38.767039Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Essential Operation",168,"5",4,"Stationary","2026-02-21T19:06:51.285689Z",1104316,11.718,"#C C moves hand","Core task, high hand activity.","r001","Playing Instrument","Bad","",2754.019175501042,"2026-02-21T19:06:51.285723Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",170,"5",4,"","2026-02-21T19:06:54.445571Z",1104317,1.818,"#C C puts card down","The action involves picking up or putting down an object, which is a logistics step.","r001","Playing Instrument","Gold","",2791.387835501041,"2026-02-21T19:06:54.445610Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",171,"5",4,"Object Transfer","2026-02-21T19:06:57.449635Z",1104318,4.235,"#O woman Y picks card","The action described does not involve significant body or hand movement, suggesting a low energy state.","r001","Playing Instrument","Bad","",2812.4841355010417,"2026-02-21T19:07:01.701142Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",172,"5",4,"Object Transfer","2026-02-21T19:07:06.958148Z",1104319,3.099,"#O woman Y moves cards","The action described seems to involve a low-energy activity such as moving cards, which implies minimal body or hand motion.","r001","Playing Instrument","Bad","",2837.442025501042,"2026-02-21T19:07:06.958163Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",174,"5",4,"Object Transfer","2026-02-21T19:07:10.834964Z",1104320,3.05,"#O woman Y puts card down","The action 'puts card down' is a brief, static action that does not involve continuous motion or high energy activity.","r001","Playing Instrument","Bad","",2911.893145501041,"2026-02-21T19:07:10.834989Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",175,"5",4,"","2026-02-21T19:07:13.866513Z",1104321,2.244,"#C C lift card","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","Gold","",2914.724895501042,"2026-02-21T19:07:13.866527Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",176,"5",4,"Object Transfer","2026-02-21T19:07:17.057694Z",1104322,4.419,"#O Woman Y picks cards","The action describes a static activity where the person is picking cards, implying low body and hand motion.","r001","Playing Instrument","Bad","",2933.2114755010416,"2026-02-21T19:07:20.206674Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",177,"5",4,"Object Transfer","2026-02-21T19:07:24.450295Z",1104323,3.436,"#O woman Y shuffles cards","The action of shuffling cards is a manual task but is not indicative of high body acceleration or movement through space. It is more about manipulating objects with hands, but the overall body remains relatively stationary.","r001","Playing Instrument","Bad","",2956.451055501041,"2026-02-21T19:07:24.450320Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",178,"5",4,"Object Transfer","2026-02-21T19:07:28.311292Z",1104324,2.473,"#O woman Y shuffles cards","The action of shuffling cards is a manual task but does not involve significant body movement, thus classified as Stationary.","r001","Playing Instrument","Bad","",2976.8998055010416,"2026-02-21T19:07:28.311310Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",179,"5",4,"","2026-02-21T19:07:32.619277Z",1104325,1.643,"#C C puts cards on the table","Logistics step involving placing objects, short bursts of hand activity.","r001","Playing Instrument","Gold","",3043.4675561017643,"2026-02-21T19:07:32.619311Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",180,"5",4,"","2026-02-21T19:07:35.446374Z",1104326,1.907,"#C C holds cards","Holding cards is a low-energy, mostly static action.","r001","Playing Instrument","Gold","",3109.1945061017645,"2026-02-21T19:07:35.446390Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",181,"5",4,"","2026-02-21T19:07:37.753846Z",1104327,1.464,"#C C takes card","Logistics/Setup step.","r001","Playing Instrument","Gold","",3113.7161661017644,"2026-02-21T19:07:37.753869Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",182,"5",4,"","2026-02-21T19:07:41.605046Z",1104328,1.512,"#C C puts cards down","The action involves picking up and putting down objects, which is a logistics step.","r001","Playing Instrument","Gold","",3252.9218386,"2026-02-21T19:07:41.605061Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",183,"5",4,"","2026-02-21T19:07:45.695133Z",1104329,3.205,"#C C picks card","Logistics step of picking up an object.","r001","Playing Instrument","Gold","",3268.5468786,"2026-02-21T19:07:45.695152Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",184,"5",4,"","2026-02-21T19:07:48.666802Z",1104330,2.007,"#C C lifts card","The action involves picking up or moving an object, which corresponds to logistics or setup steps.","r001","Playing Instrument","Gold","",3326.2914586,"2026-02-21T19:07:48.666840Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",258,"5",4,"","2026-02-21T19:18:02.351404Z",1104331,182.764,"#O Woman Y drops hand","Low body/hand motion, indicating a pause or rest.","r001","Playing Instrument","Gold","",3341.3909886,"2026-02-21T19:18:02.351427Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",259,"5",4,"Object Transfer","2026-02-21T19:18:17.586091Z",1104332,14.396,"#O Woman Y picks card","The action describes a pick-up motion which is likely a low-energy, static activity.","r001","Playing Instrument","Bad","",3344.7537986,"2026-02-21T19:18:17.586124Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",281,"5",4,"","2026-02-21T19:38:01.127202Z",1104333,1118.4219999999998,"#C C lifts card","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","Gold","",3359.8645586,"2026-02-21T19:38:01.127235Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",282,"5",4,"Object Transfer","2026-02-21T19:38:07.476999Z",1104334,3.923,"#C C moves cards","The action of moving cards does not involve significant body movement and can be considered a low energy activity.","r001","Playing Instrument","Bad","",3374.5871986,"2026-02-21T19:38:07.477013Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",283,"5",4,"","2026-02-21T19:38:11.764888Z",1104335,2.764,"#C C lifts hand","The action describes a lift which is not followed by any further movement, indicating a pause or preparatory action.","r001","Playing Instrument","Gold","",3380.9770386,"2026-02-21T19:38:11.764913Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",284,"5",4,"","2026-02-21T19:38:14.702338Z",1104336,2.0,"#O Woman Y lifts card","The action involves picking up or putting down an object, which is a logistics step.","r001","Playing Instrument","Gold","",3405.6313086,"2026-02-21T19:38:14.702363Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",285,"5",4,"Object Transfer","2026-02-21T19:38:20.869779Z",1104337,5.359,"#O Woman Y picks card","The action described ('picks card') suggests a low-energy, stationary activity.","r001","Playing Instrument","Bad","",3505.4678386,"2026-02-21T19:38:20.869802Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Stationary",286,"5",4,"","2026-02-21T19:38:28.699436Z",1104338,6.54,"#C C touches cards","The action 'touching cards' suggests a low-energy, stationary activity.","r001","Playing Instrument","Gold","",3539.3962486000005,"2026-02-21T19:38:28.699450Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",287,"5",4,"","2026-02-21T19:38:43.551303Z",1104339,2.182,"#O lady Y puts card on the table","The action involves placing an object (card) on a surface (table), which is a logistics step.","r001","Playing Instrument","Gold","",3546.9967786000007,"2026-02-21T19:38:43.551327Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Object Transfer",288,"5",4,"","2026-02-21T19:38:46.048595Z",1104340,1.572,"#C C puts the card on the table","The action involves placing an object (card) on a surface, which is a logistics step.","r001","Playing Instrument","Gold","",3560.9228686000006,"2026-02-21T19:38:46.048620Z","02cf2e59-26be-43be-a4d9-7d6cbcfd0898"
"Locomotion",289,"5",4,"Object Transfer","2026-02-21T19:38:55.254714Z",1104341,8.23,"#C C pushes a ladder with his left hand","Body moving through space with external object interaction (ladder).","r001","Carpentry","Bad","",14.4144596,"2026-02-21T19:38:55.254728Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Object Transfer",290,"5",4,"","2026-02-21T19:39:13.123513Z",1104342,16.784,"#C C picks a scissors from his pocket with his right hand #unsure","Logistics step of picking up an object.","r001","Carpentry","Gold","",47.7896696,"2026-02-21T19:39:13.123537Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Object Transfer",291,"5",4,"","2026-02-21T19:39:18.043291Z",1104343,2.435,"#C C puts the scissors back into his pocket #unsure","Logistics step involving placing an object.","r001","Carpentry","Gold","",73.44929959999999,"2026-02-21T19:39:18.043332Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Stationary",292,"5",4,"","2026-02-21T19:39:21.862636Z",1104344,2.836,"#C C holds all wires in his left hand","Low body/hand motion, holding position.","r001","Carpentry","Gold","",78.1893896,"2026-02-21T19:39:21.862655Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Essential Operation",293,"5",4,"","2026-02-21T19:39:27.166100Z",1104345,4.367,"#C C rubs the tip of the wires with his right hand","Core task involving high hand activity.","r001","Carpentry","Gold","",103.4933796,"2026-02-21T19:39:27.166115Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Stationary",294,"5",4,"","2026-02-21T19:39:32.630757Z",1104346,4.135,"#C C holds a step of the ladder with his left hand","The action involves holding the ladder, which implies a static position with minimal movement.","r001","Carpentry","Gold","",179.9499496,"2026-02-21T19:39:32.630807Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Object Transfer",295,"5",4,"","2026-02-21T19:39:35.457176Z",1104347,2.031,"#C C pulls out a cable tie from the bunch with his left hand","Logistics step of picking up the cable tie.","r001","Carpentry","Gold","",184.1672296,"2026-02-21T19:39:35.457191Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Essential Operation",296,"5",4,"","2026-02-21T19:39:46.365123Z",1104348,9.355,"#C C pulls the cable tie with his left hand","Core manual task involving high hand activity.","r001","Carpentry","Gold","",219.7317896,"2026-02-21T19:39:46.365164Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Essential Operation",297,"5",4,"","2026-02-21T19:39:50.402840Z",1104349,2.723,"#C C cuts a portion of the cable tie with the scissors","Core manual task involving high hand activity.","r001","Carpentry","Gold","",226.9617396,"2026-02-21T19:39:50.402855Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Search",298,"5",4,"Essential Operation","2026-02-21T19:39:57.330886Z",1104350,6.032,"#C C touches a wire in the junction box with his left hand","[CtxFixed] The action of touching a wire in the junction box suggests that C is likely searching or examining the wire, which falls under the 'Search' category.","r001","Carpentry","Bad","",344.3680209546634,"2026-02-21T19:39:57.330909Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Essential Operation",299,"5",4,"","2026-02-21T19:40:48.580436Z",1104351,48.921,"#C C ties both ends of the cable tie with both hands","Core task involving high hand activity.","r001","Carpentry","Gold","",362.1769209546634,"2026-02-21T19:40:48.580450Z","0971527a-6cd3-4c82-9d94-09b3565f4505"
"Locomotion",144,"6",5,"","2026-02-21T19:04:56.732099Z",1106741,30.676000000000002,"#C C cycles in the high way","Body moving through space, likely involves walking or cycling.","r001","Mechanical Repair","Gold","",1.05001,"2026-02-21T19:04:56.732116Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Stationary",240,"5",5,"","2026-02-21T19:13:20.763682Z",1106742,55.149,"#C C turn to the right hand side junction","Turning to a side, low body/hand motion.","r001","Mechanical Repair","Gold","",49.12411,"2026-02-21T19:13:20.763702Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Stationary",191,"6",5,"","2026-02-21T19:08:23.789839Z",1106743,7.839,"#C C stands at the road","The action describes a static position with no movement.","r001","Mechanical Repair","Gold","",2417.8903,"2026-02-21T19:08:23.789863Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Locomotion",196,"6",5,"","2026-02-21T19:08:36.662075Z",1106744,10.575,"#C C in the road rids a bicycle","Body moving through space (riding a bicycle).","r001","Mechanical Repair","Gold","",2454.59164,"2026-02-21T19:08:36.662090Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Search",200,"6",5,"","2026-02-21T19:08:53.069020Z",1106745,13.462,"#C C looks to the right","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2765.8985300000004,"2026-02-21T19:08:53.069036Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Search",202,"6",5,"","2026-02-21T19:08:59.725218Z",1106746,5.484,"#C C looks to the left","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2811.5798700000005,"2026-02-21T19:08:59.725245Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Stationary",241,"4",5,"Locomotion","2026-02-21T19:13:41.022453Z",1106747,12.966,"#C C turns to the right","Turning the body without significant movement through space.","r001","Mechanical Repair","Bad","",2954.737059333333,"2026-02-21T19:13:41.022487Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Search",204,"6",5,"","2026-02-21T19:09:09.288942Z",1106748,4.378,"#C C looks to the right","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","Gold","",2982.1539393333333,"2026-02-21T19:09:09.288956Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Locomotion",209,"6",5,"","2026-02-21T19:09:26.374984Z",1106749,15.307,"#C C rides bicycle along the road","Body moving through space, indicative of walking or running.","r001","Mechanical Repair","Gold","",2990.4374233333333,"2026-02-21T19:09:26.375017Z","02ca6897-bf08-4cfb-bbc7-7810dbf5cca2"
"Object Transfer",221,"6",5,"","2026-02-21T19:10:28.188976Z",1106750,60.78,"#C C removes the tire from the motorcycle with both hands.","Logistics step involving the removal of an object.","r001","Mechanical Repair","Gold","",47.39722,"2026-02-21T19:10:28.189005Z","061df4a0-dbe4-4c05-bb44-e7cdc6b235c9"
"Stationary",244,"4",5,"Essential Operation","2026-02-21T19:14:02.435340Z",1106751,17.337,"#C C holds the motorcycle jack with both hands.","The action describes holding an object, which implies low motion.","r001","Mechanical Repair","Bad","",58.85821,"2026-02-21T19:14:02.435356Z","061df4a0-dbe4-4c05-bb44-e7cdc6b235c9"
"Object Transfer",224,"6",5,"","2026-02-21T19:10:50.097257Z",1106752,6.992,"#C C drops the motorcycle jack on the workbench with both hands.","[CtxFixed] The action involves deliberately placing the motorcycle jack onto the workbench, which fits the criteria for Object Transfer.","r001","Mechanical Repair","Gold","",61.16185,"2026-02-21T19:10:50.097280Z","061df4a0-dbe4-4c05-bb44-e7cdc6b235c9"
"Object Transfer",227,"6",5,"","2026-02-21T19:10:58.242650Z",1106753,6.687,"#C C drops the cordless wrench on the workbench with his left hand.","[CtxFixed] The action of dropping the cordless wrench onto the workbench can be interpreted as a deliberate placement, which fits the definition of 'Object Transfer'.","r001","Mechanical Repair","Gold","",85.37741,"2026-02-21T19:10:58.242671Z","061df4a0-dbe4-4c05-bb44-e7cdc6b235c9"
