video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,Status,inner_id,secondary_action
c7e1c134-a806-4ea8-976c-22a96b0b8da4,0.184,#C C stares at the railing,Mechanical Repair,Stationary,"Low body/hand motion, visual focus only.",9,r002,stares at railing,8,no,,no,0,0,0.0,Gold,,
c7e1c134-a806-4ea8-976c-22a96b0b8da4,11.865,#C C places the sand paper in her left hand,Mechanical Repair,Object Transfer,"The action involves picking up or placing an object, which is a logistics step.",9,r002,places sand paper in her left hand,4,no,,no,0,0,0.0,Gold,,
c7e1c134-a806-4ea8-976c-22a96b0b8da4,13.489,#C C places the sand paper in her right hand,Mechanical Repair,Object Transfer,Logistics step of picking up an object.,9,r002,places sand paper in her right hand,3,no,,no,0,0,0.0,Gold,,
caa222aa-57d4-4313-9756-588e38e0577e,4.87535,#C C Turns around the building,Walking Outdoors,Locomotion,"Movement through space, involves body acceleration.",9,r002,turns around building,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,97.0917686,#C C lifts the tray,Cooking,Object Transfer,"Lifting an object, involves a short burst of hand acceleration.",9,r002,lifts tray,7,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,148.2737786,#C C places the blender on the countertop,Cooking,Object Transfer,Logistics of moving the blender to the countertop.,9,r002,places blender on countertop,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,150.05874859999997,#C C places the vinegar on the countertop,Cooking,Object Transfer,Logistics step (put down).,9,r002,places vinegar on countertop,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,197.2996986,#C C wipes her hands,Cooking,Task Operation,Core task involving high hand activity.,9,r002,wipes her hands,6,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,258.70462860000004,#C C throws the garlic in the bowl,Cooking,Object Transfer,Logistics action involving throwing the garlic into the bowl.,9,r002,throws garlic in bowl,5,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,262.68269860000004,#C C lifts the garlic,Cooking,Object Transfer,Logistics action of picking up an item.,9,r002,lifts garlic,3,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,332.8382586,#C C washes the pepper,Cooking,Task Operation,"Core task, high hand activity.",9,r002,washes pepper,5,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,342.07649860000004,#C C puts the pepper in the bowl,Cooking,Object Transfer,Logistics/Setup step involving picking up and placing the pepper in the bowl.,9,r002,puts pepper in bowl,6,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,399.04613860000006,#C C picks a cloth from the cabinet,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,9,r002,picks cloth from cabinet,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,404.3705886,#C C places the packet on the countertop,Cooking,Object Transfer,Logistics step involving placing an object.,9,r002,places packet on countertop,3,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,436.7809886,#C C picks container from the cabinet,Cooking,Object Transfer,Logistics/Setup step involving picking up an object.,9,r002,picks container from cabinet,10,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,458.1294286,#C C scoops spice from the container,Cooking,Object Transfer,Logistics action of picking up and transferring spice.,9,r002,scoops spice from container,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,472.8638286,#C C puts the spice in the pan,Cooking,Object Transfer,"Logistics step, transferring the spice to the pan.",9,r002,puts spice in pan,6,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,601.0883693320909,#C C picks a bowl from the cabinet,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks bowl from cabinet,7,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,654.1423393320908,#C C grates the carrot,Cooking,Task Operation,Core task involving repetitive hand movements.,9,r002,grates carrot,15,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,684.8489893320908,#C C picks a bowl from the countertop,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks bowl from countertop,7,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,721.9600793320908,#C C places the spoon on the countertop,Cooking,Object Transfer,Logistics step of placing an object.,9,r002,places spoon on countertop,7,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,735.4364393320908,#C C holds the grater,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",9,r002,holds grater,17,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,804.0479293320908,#C C holds the blender,Cooking,Stationary,"Low body/hand motion, holding an object without movement.",9,r002,holds blender,9,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,805.5660493320909,#C C blends #unsure,Cooking,Task Operation,Core task involving high hand activity.,9,r002,blends,6,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,849.1011276136719,#C C closes the blender,Cooking,Object Transfer,Closing the blender is a logistics step involving the manipulation of an object.,9,r002,closes blender,16,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,869.423147613672,#C C opens the blender,Cooking,Object Transfer,Opening the blender is a logistics step involving interaction with an object.,9,r002,opens blender,18,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,919.032917613672,#C C lifts the packet,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,lifts packet,6,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1033.371277613672,#C C places the onion on the chopping board,Cooking,Object Transfer,Logistics step involving picking up and putting down the onion.,9,r002,places onion on chopping board,16,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1086.556727613672,#C C collects the cabbage,Cooking,Object Transfer,"Logistics/Setup step, picking up the cabbage.",9,r002,collects cabbage,3,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1087.180077613672,#C C puts the cabbage in the bowl,Cooking,Object Transfer,Logistics step of placing the cabbage in the bowl.,9,r002,puts cabbage in bowl,4,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1103.838917613672,#C C holds the tomato,Cooking,Stationary,Holding an object with minimal movement.,9,r002,holds tomato,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1111.445847613672,#C C places the tomato in the bowl,Cooking,Object Transfer,Logistics step involving picking up and placing the tomato.,9,r002,places tomato in bowl,21,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1231.728767613672,#C C lifts the dish,Cooking,Object Transfer,Logistics action of picking up an object.,9,r002,lifts dish,8,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1260.916087613672,#C C places the bottle on the floor,Cooking,Object Transfer,Logistics step involving placing an object.,9,r002,places bottle on floor,9,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1611.4698782575383,#C C covers the tin,Cooking,Object Transfer,"Logistics step, likely involves picking up and placing an object.",9,r002,covers tin,9,no,,no,1,1,1.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1635.3825476136717,#C C drops waste in the bin,Cooking,Object Transfer,"The action involves picking up and disposing of waste, which is a logistics step.",9,r002,drops waste in bin,3,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1674.795307613672,#C C picks a cup from the surface,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks cup from surface,3,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1675.1554876136718,#C C pulls a bowl,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,pulls bowl,10,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1694.970017613672,#C C moves a pan on the cooker,Cooking,Object Transfer,Logistics of moving an object (pan) to a specific location (cooker).,9,r002,moves pan on cooker,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1710.0218176136718,#C C puts on the glove,Cooking,Object Transfer,Logistics step involving picking up and putting on a glove.,9,r002,puts on glove,8,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1723.9001776136718,#C C removes the glove from the right hand,Cooking,Object Transfer,"The action involves taking off a glove, which is a logistics step.",9,r002,removes glove from right hand,5,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1747.3748476136718,#C C puts rolled potato on a tray,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,9,r002,puts rolled potato on tray,7,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1854.968327613672,#C C puts the tray in the oven,Cooking,Object Transfer,Logistics step involving placing an object.,9,r002,puts tray in oven,13,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1857.055397613672,#C C removes the glove,Cooking,Object Transfer,Logistics step of removing an item (the glove).,9,r002,removes glove,17,no,,no,0,0,0.0,Gold,,
cb235c78-e524-417a-89fd-57b682bb223b,1860.985197613672,#C C picks the blender,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks blender,8,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,104.9859696,#C C picks up a cup from the sink,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks up cup from sink,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,206.5126596,#C C puts the cup in the dish rack.,Cooking,Object Transfer,"Logistics/Setup step, involves picking up and placing the object.",9,r002,puts cup in dish rack,5,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,262.45038960000005,#C C walks to a cabinet.,Cooking,Locomotion,Body moving through space (walking).,9,r002,walks to cabinet,7,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,268.2318096,#C C puts the lid in the cabinet.,Cooking,Object Transfer,Logistics step involving moving an object to a location.,9,r002,puts lid in cabinet,9,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,552.0406956213301,#C C picks a jug from a table with her right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks jug from table with her right hand,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,670.8554876213301,#C C opens the cabinet with his right hand.,Cooking,Object Transfer,Logistics step involving opening a cabinet.,9,r002,opens cabinet with his right hand,10,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,819.6648676213301,#C C throws the trash in his right hand into the trash bin.,Cooking,Object Transfer,"The action involves moving an object (throwing trash), which is a logistics step.",9,r002,throws trash in his right hand into trash bin,4,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,820.44596762133,#C C picks up more trash from the sieve with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks up more trash from sieve with his right hand,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,842.2587676213301,#C C chops the bell pepper on the chopping board with the knife in his right hand.,Cooking,Task Operation,Core manual task involving repetitive hand movements.,9,r002,chops bell pepper on chopping board with knife in his right hand,4,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,886.22965762133,#C C picks up another piece of bell pepper from the plate with his left hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks up another piece of bell pepper from plate with his left hand,4,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,993.48393762133,#C C drops the chopped bell pepper into the plate on the counter with the knife in his right hand and his left hand.,Cooking,Object Transfer,Logistics step involving the transfer of an object (bell pepper) from one place to another.,9,r002,drops chopped bell pepper into plate on counter with knife in his right hand and his left hand,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1022.78399762133,#C C operates the microwave with his right hand.,Cooking,Stationary,"Low body/hand motion, operating a device.",9,r002,operates microwave with his right hand,7,no,,no,0,0,0.0,Gold,,Task Operation
cd8590b6-4c27-4932-9ccf-501380d35b14,1023.38339762133,#C C opens the microwave with his left hand.,Cooking,Object Transfer,Logistics/Setup step involving opening a drawer or container.,9,r002,opens microwave with his left hand,5,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1042.21519762133,#C C closes the microwave with his left hand.,Cooking,Object Transfer,Logistics step involving closing an object.,9,r002,closes microwave with his left hand,10,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1340.4715342879967,#C C picks the knife from the chopping board with his right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,9,r002,picks knife from chopping board with his right hand,4,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1376.0502642879967,#C C drops the knife on the chopping board with his right hand.,Cooking,Object Transfer,Refined via regex fallback,9,r002,drops knife on chopping board with his right hand,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1462.9266642879966,#C C opens a fridge with his right hand.,Cooking,Object Transfer,Logistics action involving opening a fridge.,9,r002,opens fridge with his right hand,6,yes,watchlist_verb,yes,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1751.6266709546633,#C C pours out the water in the bowl into the sink with his right hand.,Cooking,Object Transfer,Logistics action involving pouring water from one container to another.,9,r002,pours out water in bowl into sink with his right hand,3,no,,no,0,0,0.0,Gold,,
cd8590b6-4c27-4932-9ccf-501380d35b14,1754.4989109546632,#C C drops the bowl on the counter.,Cooking,Object Transfer,Refined via regex fallback,9,r002,drops bowl on counter,6,no,,no,0,0,0.0,Gold,,
d6cdaa3b-6310-44a3-92d3-dc354e6af60a,110.8352496,#C C cuts the food,Cooking,Task Operation,"Core task, high hand activity.",9,r002,cuts food,4,no,,no,0,0,0.0,Gold,,
d6cdaa3b-6310-44a3-92d3-dc354e6af60a,177.5055396,#C C converses with man Y,Cooking,Stationary,Low body/hand motion during conversation.,9,r002,converses with man y,5,no,,no,0,0,0.0,Gold,,
d72003de-42f9-4e11-b06a-8321b8662ca6,48.0164,#C C picks the plastic material,Carpentry,Object Transfer,Logistics step involving picking up an object.,9,r002,picks plastic material,4,no,,no,0,0,0.0,Gold,,
d72003de-42f9-4e11-b06a-8321b8662ca6,95.66915,#C C examines the wire,Carpentry,Search,"Visual inspection or monitoring, likely involves head movement.",9,r002,examines wire,9,no,,no,0,0,0.0,Gold,,
d72003de-42f9-4e11-b06a-8321b8662ca6,159.08686,#C C drops the bulb holder,Carpentry,Object Transfer,"[CtxFixed] The action involves dropping an object (bulb holder), which can be considered a deliberate placement or movement of the object, even if it is not intended. This fits the criteria for Object Transfer as it involves the transfer of an object.",9,r002,drops bulb holder,6,no,,no,0,0,0.0,Gold,,
d72003de-42f9-4e11-b06a-8321b8662ca6,309.06138,#C C examines the wires,Carpentry,Search,"Visual inspection, likely involves head movement and minimal hand activity.",9,r002,examines wires,4,no,,no,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,30.9892196,#C C removes his left hand from the balcony,Mechanical Repair,Stationary,"The action implies a pause or removal of hand, suggesting low energy motion.",9,r002,removes his left hand from balcony,5,no,,no,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,69.8532496,#C C holds the balcony with his left hand.,Mechanical Repair,Stationary,Holding a position with minimal movement.,9,r002,holds balcony with his left hand,7,yes,watchlist_verb,yes,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,103.9862396,#C C passes the sand paper to the right hand from the left.,Mechanical Repair,Object Transfer,Transfer of an object (sand paper) from one hand to another.,9,r002,passes sand paper to right hand from left,3,no,,no,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,161.5557296,#C C passes the sandpaper from the right hand to the left hand.,Mechanical Repair,Object Transfer,Passing an object from one hand to the other involves logistics.,9,r002,passes sandpaper from right hand to left hand,7,no,,no,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,309.0189009546634,#C C passes the sandpaper from the left hand to the right hand.,Mechanical Repair,Object Transfer,"The action involves passing an object from one hand to the other, which is a logistics step.",9,r002,passes sandpaper from left hand to right hand,5,no,,no,0,0,0.0,Gold,,
d85f0f6d-ec7d-4dd6-b829-c540a1a41193,835.73658762133,#C C holds the balcony with his left hands.,Mechanical Repair,Stationary,"Low body/hand motion, holding position.",9,r002,holds balcony with his left hands,4,yes,watchlist_verb,yes,0,0,0.0,Gold,,
