action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,2,Object Transfer,5,4649,,no,0,0.0,0,#C C gathers the onions together on the chopping board with the knife,gathers onions together on chopping board with knife,Core task involving manual dexterity and hand activity.,r002,Cleaning,,216.1789696,Bad,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Task Operation,2,,4,6378,,no,0,0.0,0,#C C cuts the onion with the green knife,cuts onion with green knife,Core task involving high hand activity.,r002,Cleaning,,228.0034296,Gold,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Search,2,Stationary,3,10463,,no,0,0.0,0,#C C looks at the ingredients,looks at ingredients,"Head movement (visual search), hands mostly still.",r002,Cleaning,,1241.8010809546631,Bad,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Object Transfer,2,,4,7340,,no,0,0.0,0,#C C places the flour on the table,places flour on table,Logistics step involving picking up and placing an object.,r002,Cleaning,,1286.9521709546634,Gold,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Task Operation,2,,4,8184,,no,0,0.0,0,#C C stirs the flour,stirs flour,Core task involving high hand activity.,r002,Cleaning,,2074.311240954663,Gold,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Object Transfer,2,,3,11669,,no,0,0.0,0,#C C places the dirt on the paper,places dirt on paper,Logistics step involving the transfer of an object.,r002,Cleaning,,2273.873640954663,Gold,e75caa1f-8658-432c-b559-f6a1f3fc409c,no
Stationary,2,,4,5962,watchlist_verb,yes,0,0.0,0,#C C holds the meat with hands,holds meat with hands,"Low body/hand motion, holding an object.",r002,Cleaning,,2522.359520954664,Gold,e75caa1f-8658-432c-b559-f6a1f3fc409c,yes
Object Transfer,2,,4,7598,,no,0,0.0,0,#C C puts the cheese down,puts cheese down,Logistics/Setup step involving picking up and putting down an object.,r002,Cooking,,15.2104986,Gold,e7742d04-2dc5-4046-9d0c-d45c6fe74d25,no
Object Transfer,2,,3,9687,,no,0,0.0,0,#C C collects the cheese on the table,collects cheese on table,Logistics step involving picking up and placing down the cheese.,r002,Cooking,,36.7038786,Gold,e7742d04-2dc5-4046-9d0c-d45c6fe74d25,no
Object Transfer,2,,4,7905,,no,0,0.0,0,#C C removes the cheese from the knife,removes cheese from knife,Logistics/Setup step involving the removal of cheese from a knife.,r002,Cooking,,45.3335886,Gold,e7742d04-2dc5-4046-9d0c-d45c6fe74d25,no
Task Operation,2,,4,6922,,no,0,0.0,0,#C C mixes the food with cooking spoon,mixes food with cooking spoon,Core task involving high hand activity.,r002,Cooking,,339.62201005507814,Gold,e7742d04-2dc5-4046-9d0c-d45c6fe74d25,no
Locomotion,2,Object Transfer,4,6085,watchlist_verb,yes,0,0.0,0,#C C moves the cooking pot on the gas,moves cooking pot on gas,Movement of the pot implies body motion through space.,r002,Cooking,,352.3769400550781,Bad,e7742d04-2dc5-4046-9d0c-d45c6fe74d25,yes
Object Transfer,2,,5,5020,,no,0,0.0,0,#C C picks a serving spoon on the countertop,picks serving spoon on countertop,"Logistics/Setup step, picking up an object.",r002,Cooking,,0.8095785999999999,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Object Transfer,2,,5,5366,,no,0,0.0,0,#C C puts the serving spoon on the countertop,puts serving spoon on countertop,Logistics step of placing an object.,r002,Cooking,,13.2095486,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Task Operation,2,,3,9429,,no,0,0.0,0,#C C adds #unsure in the food in the cooking pan,adds in food in cooking pan,"[CtxFixed] The action of adding something to a cooking pan is a necessary step in the process of cooking, which falls under the category of Essential Operation.",r002,Cooking,,44.4818786,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Object Transfer,2,Task Operation,4,6234,,no,0,0.0,0,#C C adds #unsure in the food in the cooking pan,adds in food in cooking pan,"[CtxFixed] The current action involves adding an item (likely a food ingredient) into a cooking pan, which is a deliberate placement of an object. This fits the criteria for 'Object Transfer'.",r002,Cooking,,113.4343586,Bad,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Object Transfer,2,,6,3889,,no,0,0.0,0,#C C puts the serving spoon in the cooking pan,puts serving spoon in cooking pan,Logistics step involving moving the spoon to the pan.,r002,Cooking,,138.16556859999997,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Stationary,2,Task Operation,3,9428,,no,0,0.0,0,#C C adds #unsure in the food in the cooking pan,adds in food in cooking pan,"The action involves adding an ingredient with uncertainty, likely resulting in low body and hand motion.",r002,Cooking,,290.58863395156254,Bad,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Task Operation,2,,5,5584,,no,0,0.0,0,#C C stirs the food in the cooking pan with a serving spoon,stirs food in cooking pan with serving spoon,Core task involving manual manipulation with high hand activity.,r002,Cooking,,307.03446395156254,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Object Transfer,2,,6,3897,,no,0,0.0,0,#C C puts the steel spoon on the countertop,puts steel spoon on countertop,"Logistics/Setup step, involves picking up and placing down objects.",r002,Cooking,,512.9880339515626,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Object Transfer,2,,3,11409,,no,0,0.0,0,#C C picks the spaghetti packet on the countertop,picks spaghetti packet on countertop,Logistics step involving picking up an object.,r002,Cooking,,696.8965745966002,Gold,e8c52c5d-4d8f-4d9f-befd-29f661f80f27,no
Stationary,2,,14,770,,no,1,1.0,1,#C C stops spraying.,stops spraying,"Low body/hand motion, indicative of a pause or stop.",r002,Cleaning,,70.0298996,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,Task Operation,8,2068,,no,1,1.0,1,#C C continues spraying.,continues spraying,"Low body/hand motion, possibly holding the spray bottle in one position.",r002,Cleaning,,150.8204096,Bad,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,,4,8207,,no,0,0.0,0,#C C stops washing the car.,stops washing car,"Indicates a pause or halt in activity, likely with low body and hand motion.",r002,Cleaning,,418.41315095466337,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,5,4477,,no,0,0.0,0,#C C continues washing the car.,continues washing car,Core task involving repetitive hand movements.,r002,Cleaning,,487.8005009546634,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,11,1308,,no,0,0.0,0,#C C washes the car with a sponge in both hands,washes car with sponge in both hands,Core manual task involving high hand activity.,r002,Cleaning,,561.17935762133,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Object Transfer,2,,4,6554,,no,0,0.0,0,#C C drops the windscreen wiper with his left hand,drops windscreen wiper with his left hand,"[CtxFixed] The action of dropping the windscreen wiper with the left hand indicates a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Cleaning,,607.3612976213301,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,Object Transfer,7,2660,,no,0,0.0,0,#C C flips the sponge with both hands,flips sponge with both hands,Core task involving high hand activity.,r002,Cleaning,,612.4978776213301,Bad,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,15,670,,no,0,0.0,0,#C C soaks the sponge in a soapy water with both hands,soaks sponge in soapy water with both hands,Core manual task involving high hand activity.,r002,Cleaning,,660.04460762133,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,,4,8208,,no,0,0.0,0,#C C stops washing the car with the sponge,stops washing car with sponge,"The action indicates a pause in the cleaning activity, suggesting low body and hand motion.",r002,Cleaning,,881.0921676213301,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Locomotion,2,,4,8441,,no,0,0.0,0,#C C walks towards a red bucket,walks towards red bucket,Body moving through space (walking).,r002,Cleaning,,881.4868976213301,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,5,5748,,no,0,0.0,0,#C C washes the car with a sponge in his both hands,washes car with sponge in his both hands,Core task involving high hand activity.,r002,Cleaning,,1145.2699642879966,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,,13,898,,no,1,1.0,1,#C C stops spraying the car with water,stops spraying car with water,"Low body/hand motion, indicating a pause or idle state.",r002,Cleaning,,1359.6695242879966,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,Task Operation,10,1506,,no,1,1.0,1,#C C resumes spraying the car with water,resumes spraying car with water,"Low body/hand motion, possibly holding the spray bottle in place.",r002,Cleaning,,1360.0461842879963,Bad,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,4,8454,,no,0,0.0,0,#C C washes the front of the red car.,washes front of red car,Core manual task involving hand activity.,r002,Cleaning,,1634.9493609546632,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Stationary,2,,18,468,,no,1,1.0,1,#C C turns off the high pressure wheel blaster.,turns off high pressure wheel blaster,"Turning off a tool is an action that typically involves a button press or switch flip, which is a low-energy activity.",r002,Cleaning,,1656.8033909546632,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Locomotion,2,Task Operation,17,539,,no,1,1.0,1,#C C turns on the high pressure wheel blaster.,turns on high pressure wheel blaster,"Turning on a tool often involves physical movement or manipulation, which can be categorized as a form of locomotion due to the body moving through space or making significant body movements.",r002,Cleaning,,1657.1333209546633,Bad,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,6,4103,,no,0,0.0,0,#C C washes the left side of the red car.,washes left side of red car,Core task involving manual effort with high hand activity.,r002,Cleaning,,1694.202120954663,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,4,8447,,no,0,0.0,0,#C C washes the back of the red car.,washes back of red car,Core manual task involving high hand activity.,r002,Cleaning,,1713.5983209546632,Gold,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,no
Task Operation,2,,3,8666,watchlist_verb,yes,0,0.0,0,#C C adjusts the wire in the junction box with his left hand.,adjusts wire in junction box with his left hand,Core manual task involving precise hand movements.,r002,Carpentry,,65.25005,Gold,ea603bd5-207f-4679-90c5-b480d8b286b9,yes
Stationary,2,,4,8521,,no,0,0.0,0,#O The woman B shows the woman D and the man E the book in her right hand.,woman b shows woman d and man e book in her right hand,"Low body/hand motion, indicative of showing or pointing.",r002,Cleaning,,339.5897686458333,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Object Transfer,2,,4,8516,,no,0,0.0,0,#O The woman B drops the book in her right hand on her lap.,woman b drops book in her right hand on her lap,"[CtxFixed] The action involves the deliberate placement of the book onto the woman's lap, which fits the criteria for Object Transfer.",r002,Cleaning,,368.7858586458333,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,4,8520,,no,0,0.0,0,#O The woman B shows the woman D and the man E the book in her hands.,woman b shows woman d and man e book in her hands,"Low body/hand motion, indicating a demonstration or explanation.",r002,Cleaning,,462.5317086458333,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Task Operation,2,,7,3122,,no,0,0.0,0,#O the woman A writes on the book with a pencil in her right hand.,woman writes on book with pencil in her right hand,"Core manual task (writing), high hand activity.",r002,Cleaning,,862.8228853124999,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,3,9522,,no,0,0.0,0,#O the boy B places his left hand on his left leg.,boy b places his left hand on his left leg,"Low body/hand motion, indicating a paused or idle state.",r002,Cleaning,,866.6452053125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,6,3153,watchlist_verb,yes,0,0.0,0,#O the boy B holds the book with his left hand.,boy b holds book with his left hand,The action indicates holding an object without any significant movement.,r002,Cleaning,,866.6665853124999,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,yes
Task Operation,2,,5,4419,,no,0,0.0,0,#O the boy B writes on the book with the pencil in his right hand.,boy b writes on book with pencil in his right hand,Core manual task involving high hand activity.,r002,Cleaning,,867.4137853125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,10,1360,watchlist_verb,yes,0,0.0,0,#O the woman A holds the book with her right hand.,woman holds book with her right hand,"Holding an object without moving, low body/hand motion.",r002,Cleaning,,867.8719453125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,yes
Stationary,2,,3,8672,watchlist_verb,yes,0,0.0,0,#O the boy B touches his hair with his left hand.,boy b touches his hair with his left hand,"Low body/hand motion, grooming action.",r002,Cleaning,,923.3191753125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,yes
Object Transfer,2,,8,2439,,no,0,0.0,0,#O the woman A drops the book in her hands on her laps.,woman drops book in her hands on her laps,"[CtxFixed] The action of dropping the book onto her lap indicates a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r002,Cleaning,,929.2433653125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Object Transfer,2,,4,5871,watchlist_verb,yes,0,0.0,0,#O a boy D moves a book on a chair with his right hand.,boy d moves book on chair with his right hand,Moving an object from one place to another.,r002,Cleaning,,931.9872853125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,yes
Object Transfer,2,,3,9524,,no,0,0.0,0,#O the boy D picks the book from the chair with his right hand.,boy d picks book from chair with his right hand,Logistics action involving picking up an object.,r002,Cleaning,,933.2253853125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Task Operation,2,,4,6268,,no,0,0.0,0,#O the boy D writes on the book with a pencil in his left hand.,boy d writes on book with pencil in his left hand,Core manual task involving high hand activity.,r002,Cleaning,,939.0557753125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,4,5870,watchlist_verb,yes,0,0.0,0,#O the boy B holds the book with both hands.,boy b holds book with both hands,Holding an object with both hands indicates a stationary position with low body and hand motion.,r002,Cleaning,,987.9740653125,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,yes
Stationary,2,Task Operation,3,11021,,no,0,0.0,0,#O person Y writes in a book,person y writes in book,Writing involves fine hand movements but is generally a low-energy activity.,r002,Cleaning,,1117.5307319791666,Bad,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Object Transfer,2,,4,7005,,no,0,0.0,0,#O person X lifts a book,person x lifts book,"The action involves picking up an object, which is a logistics step.",r002,Cleaning,,1125.870041979167,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Search,2,Stationary,9,1756,,no,0,0.0,0,#O person A looks at the book,person looks at book,"Head movement (visual inspection), hands mostly still.",r002,Cleaning,,1128.0765919791666,Bad,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,4,7019,,no,0,0.0,0,#O person Y converses with person X,person y converses with person x,"Low body/hand motion, typically involves speaking.",r002,Cleaning,,1165.8634519791667,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,Task Operation,8,2176,,no,0,0.0,0,#O person x writes in a book,person x writes in book,Writing is a fine motor skill that does not involve significant body or hand motion beyond the writing implement.,r002,Cleaning,,1192.4032119791666,Bad,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,12,1088,,no,0,0.0,0,#z z talks,z talks,Low body/hand motion.,r002,Cleaning,,1676.51091762133,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Stationary,2,,15,639,,no,0,0.0,0,#c c looks at y,looks at y,"Low body/hand motion, likely involves visual observation without movement.",r002,Cleaning,,1906.10647762133,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Object Transfer,2,,3,11408,,no,0,0.0,0,#c c picks something # #unsure,picks something,Logistics action of picking up an object.,r002,Cleaning,,1972.00138762133,Gold,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,no
Task Operation,2,,3,10161,,no,0,0.0,0,#C C fixes cable,fixes cable,"[CtxFixed] The action involves adjusting or fixing an electronic device, which is a maintenance or setup activity rather than a transfer of an object or a mistake.",r002,Playing Instrument,,35.4848686,Gold,efd052ce-4af1-48f4-8546-c13428ee92ec,no
Task Operation,2,Object Transfer,11,1131,,no,0,0.0,0,#C C drags knob,drags knob,"Manipulating the instrument, high hand activity.",r002,Playing Instrument,,73.90013859999999,Bad,efd052ce-4af1-48f4-8546-c13428ee92ec,no
